transaction_id,timestamp,customer_id,city,product_id,category,price,quantity,total_amount
TXN0000853385,2023-01-01 13:43:27,CUST0001855,Plock,PROD001575,Zdrowie,58.49,1,58.49
TXN0000838370,2023-01-01 13:47:31,CUST0007751,Warszawa,PROD000427,Uroda,78.42,2,156.84
TXN0000856652,2023-01-01 14:01:42,CUST0011908,Wroclaw,PROD001689,Artykuly_Spozywcze,64.36,1,64.36
TXN0000819340,2023-01-01 14:06:30,CUST0012045,Bydgoszcz,PROD003633,Zwierzeta,27.96,4,111.84
TXN0000863686,2023-01-01 14:21:12,CUST0001359,Wroclaw,PROD000046,Sport,117.57,2,235.14
TXN0000888630,2023-01-01 14:23:11,CUST0015367,Wroclaw,PROD003109,Komputery,360.46,2,720.92
TXN0000825652,2023-01-01 14:25:40,CUST0010727,Olsztyn,PROD003836,Uroda,80.71,2,161.42
TXN0000819869,2023-01-01 14:27:09,CUST0003150,Gdansk,PROD001401,AGD,234.06,2,468.12
TXN0000859844,2023-01-01 14:35:03,CUST0016087,Wroclaw,PROD002882,Gry,147.25,1,147.25
TXN0000810008,2023-01-01 14:55:24,CUST0010072,Sosnowiec,PROD000802,Gry,100.77,1,100.77
TXN0000846220,2023-01-01 14:56:41,CUST0000021,Gdynia,PROD004168,Uroda,32.86,8,262.88
TXN0000889221,2023-01-01 15:01:24,CUST0001202,Wroclaw,PROD002178,Obuwie,108.75,6,652.5
TXN0000813986,2023-01-01 15:11:03,CUST0003178,Krakow,PROD001186,Elektronika,271.47,1,271.47
TXN0000819283,2023-01-01 15:12:56,CUST0014398,Slupsk,PROD003976,Uroda,77.93,1,77.93
TXN0000872688,2023-01-01 15:15:52,CUST0001816,Grudziadz,PROD000019,Dom_i_Ogrod,45.68,3,137.04
TXN0000849035,2023-01-01 15:18:31,CUST0011039,Lublin,PROD001570,Zwierzeta,56.49,1,56.49
TXN0000893184,2023-01-01 15:27:49,CUST0002695,Ruda Slaska,PROD000423,Zabawki,85.91,1,85.91
TXN0000802868,2023-01-01 15:39:12,CUST0017669,Olsztyn,PROD001103,AGD,237.65,2,475.3
TXN0000836909,2023-01-01 15:54:18,CUST0004508,Kalisz,PROD002450,Sport,89.45,1,89.45
TXN0000881177,2023-01-01 15:55:49,CUST0008034,Krakow,PROD000429,Moda_Damska,80.51,4,322.04
TXN0000807063,2023-01-01 16:05:06,CUST0000217,Krakow,PROD000817,Uroda,68.96,2,137.92
TXN0000852683,2023-01-01 16:09:44,CUST0015021,Warszawa,PROD002443,Smartfony,432.57,3,1297.71
TXN0000873425,2023-01-01 16:17:47,CUST0009656,Koszalin,PROD002196,Zdrowie,43.69,1,43.69
TXN0000894883,2023-01-01 16:18:38,CUST0001830,Piotrkow Trybunalski,PROD002276,Sport,210.33,3,630.99
TXN0000821598,2023-01-01 16:31:21,CUST0006326,Warszawa,PROD001223,AGD,267.13,2,534.26
TXN0000840798,2023-01-01 16:32:45,CUST0002582,Katowice,PROD000846,Zwierzeta,31.43,4,125.72
TXN0000890420,2023-01-01 16:50:41,CUST0000642,Radom,PROD001234,Komputery,356.05,3,1068.15
TXN0000876893,2023-01-01 16:51:46,CUST0016061,Zielona Gora,PROD002143,Muzyka,50.69,6,304.14
TXN0000817862,2023-01-01 16:54:31,CUST0013096,Koszalin,PROD001179,Sport,225.65,2,451.3
TXN0000871393,2023-01-01 17:10:18,CUST0001543,Poznan,PROD000754,Moda_Meska,96.43,5,482.15
TXN0000871256,2023-01-01 17:11:13,CUST0007704,Warszawa,PROD002409,Gry,66.95,4,267.8
TXN0000820748,2023-01-01 17:15:28,CUST0001022,Poznan,PROD002204,Smartfony,440.36,2,880.72
TXN0000800974,2023-01-01 17:16:43,CUST0008668,Siedlce,PROD003542,Ksiazki,32.37,7,226.59
TXN0000869709,2023-01-01 17:18:48,CUST0004165,Bialystok,PROD002198,Moda_Meska,81.7,4,326.8
TXN0000876971,2023-01-01 17:20:06,CUST0011345,Krakow,PROD004456,Elektronika,313.65,3,940.95
TXN0000819510,2023-01-01 17:32:05,CUST0005654,Katowice,PROD001640,Obuwie,102.01,2,204.02
TXN0000831399,2023-01-01 17:35:46,CUST0011066,Gdynia,PROD003772,Sport,129.96,1,129.96
TXN0000845228,2023-01-01 17:37:43,CUST0011986,Wroclaw,PROD004427,RTV,266.33,2,532.66
TXN0000831933,2023-01-01 17:39:43,CUST0004765,Wroclaw,PROD000477,Moda_Damska,116.13,1,116.13
TXN0000883002,2023-01-01 17:43:26,CUST0010614,Katowice,PROD000573,Zabawki,117.04,4,468.16
TXN0000866051,2023-01-01 17:48:33,CUST0011142,Katowice,PROD004144,Artykuly_Spozywcze,46.74,1,46.74
TXN0000848585,2023-01-01 17:49:58,CUST0007983,Lublin,PROD003776,Zwierzeta,64.99,1,64.99
TXN0000869636,2023-01-01 17:54:49,CUST0005622,Lodz,PROD004182,Komputery,341.96,1,341.96
TXN0000828742,2023-01-01 17:56:10,CUST0011617,Gdansk,PROD002678,Obuwie,72.39,1,72.39
TXN0000800900,2023-01-01 17:57:03,CUST0008511,Opole,PROD000653,Moda_Meska,141.04,1,141.04
TXN0000824937,2023-01-01 18:03:10,CUST0009196,Lublin,PROD000710,Smartfony,429.52,4,1718.08
TXN0000875374,2023-01-01 18:04:50,CUST0007350,Elblag,PROD003781,Filmy,37.29,2,74.58
TXN0000869765,2023-01-01 18:10:37,CUST0016203,Warszawa,PROD000697,Obuwie,114.79,1,114.79
TXN0000801480,2023-01-01 18:10:48,CUST0001113,Warszawa,PROD002774,Elektronika,246.09,1,246.09
TXN0000869567,2023-01-01 18:26:31,CUST0017319,Rybnik,PROD004043,Dom_i_Ogrod,62.7,4,250.8
TXN0000839643,2023-01-01 18:31:27,CUST0004210,Wloclawek,PROD002075,Komputery,389.69,4,1558.76
TXN0000835516,2023-01-01 18:35:31,CUST0007466,Gdansk,PROD002005,Moda_Damska,68.11,5,340.55
TXN0000817175,2023-01-01 18:48:37,CUST0016266,Warszawa,PROD004857,RTV,342.68,4,1370.72
TXN0000811723,2023-01-01 18:51:33,CUST0003743,Warszawa,PROD003531,Komputery,404.86,1,404.86
TXN0000842169,2023-01-01 19:04:27,CUST0007016,Warszawa,PROD001253,RTV,227.83,2,455.66
TXN0000817788,2023-01-01 19:11:49,CUST0012742,Wroclaw,PROD003498,Ksiazki,21.86,5,109.3
TXN0000879386,2023-01-01 19:28:53,CUST0003269,Lubin,PROD003731,Gry,117.2,2,234.4
TXN0000805433,2023-01-01 19:29:22,CUST0011633,Warszawa,PROD004301,Zdrowie,43.0,2,86.0
TXN0000827643,2023-01-01 19:34:50,CUST0008315,Krakow,PROD000893,Smartfony,432.06,1,432.06
TXN0000803888,2023-01-01 19:38:22,CUST0018438,Szczecin,PROD001716,Sport,54.2,1,54.2
TXN0000842326,2023-01-01 20:00:35,CUST0004884,Lodz,PROD002193,Komputery,369.26,1,369.26
TXN0000843103,2023-01-01 20:09:36,CUST0004477,Poznan,PROD001636,Zabawki,71.6,4,286.4
TXN0000823497,2023-01-01 20:13:38,CUST0012072,Warszawa,PROD004124,Elektronika,313.56,6,1881.36
TXN0000890147,2023-01-01 20:22:42,CUST0008206,Rzeszow,PROD001701,Uroda,44.04,3,132.12
TXN0000803006,2023-01-01 20:42:43,CUST0010050,Siedlce,PROD003486,AGD,196.45,4,785.8
TXN0000895040,2023-01-01 20:48:06,CUST0018411,Warszawa,PROD000703,Zabawki,47.55,2,95.1
TXN0000891472,2023-01-01 21:11:39,CUST0010782,Kielce,PROD004662,Muzyka,50.24,6,301.44
TXN0000872394,2023-01-01 21:20:42,CUST0000933,Poznan,PROD000942,Muzyka,49.63,5,248.15
TXN0000879104,2023-01-01 21:20:44,CUST0002581,Tychy,PROD003542,Zabawki,87.69,2,175.38
TXN0000816709,2023-01-01 21:22:54,CUST0006295,Szczecin,PROD002746,Zabawki,122.57,2,245.14
TXN0000888995,2023-01-01 21:55:05,CUST0005141,Jastrzebie-Zdroj,PROD001916,Komputery,317.14,6,1902.84
TXN0000849653,2023-01-01 21:57:07,CUST0000831,Radom,PROD002677,RTV,287.31,1,287.31
TXN0000825767,2023-01-01 21:57:50,CUST0018095,Rzeszow,PROD001247,Komputery,340.23,1,340.23
TXN0000836183,2023-01-01 22:14:44,CUST0008632,Krakow,PROD003235,Uroda,53.49,1,53.49
TXN0000853414,2023-01-01 22:29:51,CUST0007055,Myslowice,PROD002666,Smartfony,424.9,10,4249.0
TXN0000850796,2023-01-01 22:53:58,CUST0019320,Gliwice,PROD002789,Smartfony,447.11,1,447.11
TXN0000879782,2023-01-01 23:23:34,CUST0013806,Wloclawek,PROD004221,Gry,117.23,4,468.92
TXN0000891214,2023-01-02 01:24:41,CUST0003928,Tarnow,PROD004005,Smartfony,465.9,1,465.9
TXN0000873777,2023-01-02 03:21:42,CUST0009885,Slupsk,PROD000083,Moda_Damska,47.85,1,47.85
TXN0000853594,2023-01-02 03:31:18,CUST0012881,Warszawa,PROD002973,Ksiazki,14.24,2,28.48
TXN0000869723,2023-01-02 03:34:12,CUST0002218,Wroclaw,PROD003434,Uroda,93.41,10,934.1
TXN0000893584,2023-01-02 04:49:45,CUST0007048,Rzeszow,PROD001569,Smartfony,435.37,4,1741.48
TXN0000838395,2023-01-02 05:50:48,CUST0003651,Czestochowa,PROD004396,Gry,135.19,1,135.19
TXN0000844060,2023-01-02 05:58:51,CUST0016918,Wroclaw,PROD000155,Moda_Damska,54.1,3,162.3
TXN0000804093,2023-01-02 06:03:38,CUST0017018,Wroclaw,PROD002240,Moda_Meska,185.08,2,370.16
TXN0000827439,2023-01-02 06:04:44,CUST0015763,Zielona Gora,PROD004504,Moda_Meska,125.65,1,125.65
TXN0000861320,2023-01-02 06:12:34,CUST0012477,Krakow,PROD003755,Smartfony,418.35,4,1673.4
TXN0000865743,2023-01-02 06:35:27,CUST0016294,Szczecin,PROD003263,Zwierzeta,52.79,3,158.37
TXN0000827695,2023-01-02 06:37:54,CUST0012409,Warszawa,PROD002183,Zabawki,31.36,4,125.44
TXN0000872324,2023-01-02 06:42:56,CUST0005209,Chorzow,PROD001890,Moda_Damska,51.86,2,103.72
TXN0000889878,2023-01-02 07:01:48,CUST0000701,Warszawa,PROD004106,Gry,76.32,2,152.64
TXN0000858351,2023-01-02 07:19:24,CUST0004337,Poznan,PROD004880,Sport,102.66,1,102.66
TXN0000816461,2023-01-02 07:26:57,CUST0011780,Poznan,PROD002967,Uroda,37.68,2,75.36
TXN0000827193,2023-01-02 07:42:29,CUST0018582,Krakow,PROD004039,Sport,92.92,2,185.84
TXN0000811807,2023-01-02 07:52:57,CUST0001059,Lodz,PROD004627,Muzyka,46.29,4,185.16
TXN0000873865,2023-01-02 07:54:48,CUST0008547,Krakow,PROD001975,Elektronika,325.1,3,975.3
TXN0000803484,2023-01-02 08:12:32,CUST0006686,Warszawa,PROD001605,Zdrowie,38.04,4,152.16
TXN0000847256,2023-01-02 08:29:18,CUST0009077,Opole,PROD003531,Artykuly_Spozywcze,57.95,1,57.95
TXN0000802411,2023-01-02 08:29:30,CUST0016765,Krakow,PROD001402,Ksiazki,31.92,2,63.84
TXN0000821171,2023-01-02 08:39:06,CUST0001820,Warszawa,PROD000221,Ksiazki,56.37,2,112.74
TXN0000868394,2023-01-02 08:42:30,CUST0016673,Gliwice,PROD004812,Filmy,35.11,4,140.44
TXN0000847060,2023-01-02 08:58:47,CUST0003741,Wroclaw,PROD000383,Motoryzacja,112.28,1,112.28
TXN0000823502,2023-01-02 09:14:46,CUST0006930,Gdansk,PROD002619,Uroda,81.71,1,81.71
TXN0000843523,2023-01-02 09:19:03,CUST0015909,Ruda Slaska,PROD002597,Ksiazki,27.61,1,27.61
TXN0000870683,2023-01-02 09:32:14,CUST0015099,Poznan,PROD000183,Smartfony,462.52,1,462.52
TXN0000800694,2023-01-02 09:40:31,CUST0014159,Wroclaw,PROD002310,Zdrowie,31.88,2,63.76
TXN0000834133,2023-01-02 09:52:34,CUST0003109,Poznan,PROD001997,Uroda,88.36,4,353.44
TXN0000805033,2023-01-02 10:00:23,CUST0010884,Krakow,PROD002922,Zdrowie,48.23,3,144.69
TXN0000885652,2023-01-02 10:05:30,CUST0016482,Olsztyn,PROD004106,Filmy,59.11,2,118.22
TXN0000871286,2023-01-02 10:17:11,CUST0004503,Bielsko-Biala,PROD001172,Dom_i_Ogrod,132.6,2,265.2
TXN0000881934,2023-01-02 10:18:22,CUST0015551,Poznan,PROD003226,Dom_i_Ogrod,78.0,4,312.0
TXN0000874911,2023-01-02 10:25:23,CUST0011279,Rybnik,PROD004918,Zwierzeta,70.4,1,70.4
TXN0000895303,2023-01-02 10:26:52,CUST0017426,Poznan,PROD003764,Komputery,349.9,8,2799.2
TXN0000804157,2023-01-02 10:48:32,CUST0011940,Gdynia,PROD001648,Smartfony,463.7,5,2318.5
TXN0000885015,2023-01-02 11:01:31,CUST0002687,Bialystok,PROD002680,Gry,72.89,2,145.78
TXN0000832998,2023-01-02 11:06:59,CUST0003063,Lodz,PROD004106,Smartfony,405.46,1,405.46
TXN0000808694,2023-01-02 11:25:48,CUST0019326,Gdynia,PROD000136,Artykuly_Spozywcze,21.42,1,21.42
TXN0000859527,2023-01-02 11:36:17,CUST0018013,Sosnowiec,PROD002912,Komputery,308.01,4,1232.04
TXN0000873626,2023-01-02 11:38:05,CUST0004069,Warszawa,PROD001414,Komputery,360.06,4,1440.24
TXN0000841321,2023-01-02 12:00:42,CUST0012915,Wroclaw,PROD001609,Moda_Meska,52.22,2,104.44
TXN0000883485,2023-01-02 12:02:50,CUST0017149,Bialystok,PROD003226,AGD,237.36,2,474.72
TXN0000863028,2023-01-02 12:18:56,CUST0004097,Katowice,PROD002059,Komputery,356.89,3,1070.67
TXN0000801687,2023-01-02 12:25:23,CUST0000412,Rzeszow,PROD000534,Ksiazki,48.82,4,195.28
TXN0000879008,2023-01-02 13:06:43,CUST0009243,Slupsk,PROD003372,Moda_Damska,113.42,1,113.42
TXN0000845618,2023-01-02 13:08:30,CUST0011203,Kalisz,PROD003709,Gry,146.68,1,146.68
TXN0000843012,2023-01-02 13:54:45,CUST0018207,Wroclaw,PROD004521,Moda_Meska,45.24,4,180.96
TXN0000890914,2023-01-02 13:59:23,CUST0014505,Zabrze,PROD000058,Elektronika,246.36,5,1231.8
TXN0000860661,2023-01-02 14:12:20,CUST0002189,Gdansk,PROD001556,Moda_Damska,107.37,5,536.85
TXN0000882058,2023-01-02 14:16:54,CUST0019370,Lodz,PROD003231,Motoryzacja,188.06,2,376.12
TXN0000893313,2023-01-02 14:18:34,CUST0002290,Krakow,PROD004866,Ksiazki,37.66,5,188.3
TXN0000836630,2023-01-02 14:21:23,CUST0016807,Krakow,PROD004032,Zdrowie,57.98,2,115.96
TXN0000867058,2023-01-02 14:28:35,CUST0008469,Wroclaw,PROD002485,Ksiazki,17.96,4,71.84
TXN0000819064,2023-01-02 14:39:19,CUST0014932,Gdansk,PROD001637,Artykuly_Spozywcze,41.24,2,82.48
TXN0000844877,2023-01-02 14:40:48,CUST0006058,Wroclaw,PROD002970,Sport,168.16,1,168.16
TXN0000880351,2023-01-02 14:42:43,CUST0013397,Wroclaw,PROD004639,Gry,128.82,2,257.64
TXN0000856677,2023-01-02 14:46:54,CUST0004422,Wroclaw,PROD001298,Moda_Damska,104.88,3,314.64
TXN0000808082,2023-01-02 14:51:47,CUST0015127,Bialystok,PROD004969,Smartfony,411.43,1,411.43
TXN0000861712,2023-01-02 14:57:28,CUST0006677,Warszawa,PROD000827,Zwierzeta,48.31,2,96.62
TXN0000877833,2023-01-02 14:58:22,CUST0016906,Poznan,PROD002526,Obuwie,111.6,2,223.2
TXN0000882458,2023-01-02 15:00:48,CUST0008076,Torun,PROD000203,Komputery,314.04,2,628.08
TXN0000879207,2023-01-02 15:16:08,CUST0001890,Zielona Gora,PROD000698,Uroda,71.21,3,213.63
TXN0000868332,2023-01-02 15:20:25,CUST0000233,Krakow,PROD002075,Smartfony,449.61,1,449.61
TXN0000866405,2023-01-02 15:21:26,CUST0000971,Bialystok,PROD002439,Zdrowie,40.43,4,161.72
TXN0000862307,2023-01-02 15:23:56,CUST0019978,Wroclaw,PROD003319,Moda_Meska,126.41,2,252.82
TXN0000885402,2023-01-02 15:25:11,CUST0011254,Katowice,PROD000242,Zabawki,65.06,2,130.12
TXN0000825518,2023-01-02 15:34:57,CUST0017827,Wroclaw,PROD004459,Gry,104.8,1,104.8
TXN0000825462,2023-01-02 15:39:01,CUST0005520,Poznan,PROD004636,Komputery,335.36,1,335.36
TXN0000858896,2023-01-02 15:43:48,CUST0000093,Dabrowa Gornicza,PROD000414,Smartfony,423.56,1,423.56
TXN0000890533,2023-01-02 15:59:33,CUST0010092,Warszawa,PROD000172,AGD,172.61,4,690.44
TXN0000844562,2023-01-02 16:15:38,CUST0014317,Krakow,PROD002808,Uroda,130.85,2,261.7
TXN0000842512,2023-01-02 16:20:39,CUST0014001,Bydgoszcz,PROD000016,Filmy,36.0,6,216.0
TXN0000872235,2023-01-02 16:20:48,CUST0019511,Rybnik,PROD003094,Elektronika,402.51,2,805.02
TXN0000811929,2023-01-02 16:23:11,CUST0013968,Olsztyn,PROD000567,Uroda,77.69,2,155.38
TXN0000840204,2023-01-02 16:25:51,CUST0017675,Wroclaw,PROD002927,Uroda,66.71,1,66.71
TXN0000846099,2023-01-02 16:35:12,CUST0000414,Bialystok,PROD000478,Moda_Meska,135.6,2,271.2
TXN0000870969,2023-01-02 16:47:38,CUST0006736,Katowice,PROD001336,Moda_Damska,101.15,3,303.45
TXN0000856544,2023-01-02 16:50:26,CUST0017806,Warszawa,PROD003455,Elektronika,350.66,1,350.66
TXN0000812109,2023-01-02 16:51:09,CUST0000486,Krakow,PROD002597,Zdrowie,41.13,2,82.26
TXN0000849456,2023-01-02 16:52:12,CUST0005669,Lodz,PROD002679,Smartfony,463.03,2,926.06
TXN0000801800,2023-01-02 16:59:12,CUST0015183,Lodz,PROD000039,Dom_i_Ogrod,150.06,2,300.12
TXN0000895890,2023-01-02 17:03:14,CUST0009303,Lodz,PROD004215,Motoryzacja,142.55,3,427.65
TXN0000899661,2023-01-02 17:06:47,CUST0016752,Krakow,PROD004118,Sport,168.93,2,337.86
TXN0000834382,2023-01-02 17:07:19,CUST0004140,Wroclaw,PROD001777,Smartfony,454.92,6,2729.52
TXN0000884829,2023-01-02 17:20:06,CUST0018148,Bytom,PROD004767,Komputery,354.29,2,708.58
TXN0000894647,2023-01-02 17:21:35,CUST0008966,Katowice,PROD000757,Zdrowie,69.03,4,276.12
TXN0000821402,2023-01-02 17:27:00,CUST0002342,Warszawa,PROD000527,RTV,254.11,1,254.11
TXN0000843843,2023-01-02 17:35:42,CUST0016375,Poznan,PROD002239,Komputery,342.43,2,684.86
TXN0000880550,2023-01-02 17:36:09,CUST0002354,Lodz,PROD002671,Uroda,104.67,5,523.35
TXN0000877794,2023-01-02 17:40:53,CUST0006912,Szczecin,PROD002843,Ksiazki,28.94,1,28.94
TXN0000835432,2023-01-02 17:45:05,CUST0000252,Krakow,PROD000975,Elektronika,213.01,2,426.02
TXN0000873165,2023-01-02 17:51:45,CUST0008540,Katowice,PROD000216,Elektronika,245.82,2,491.64
TXN0000824867,2023-01-02 17:52:37,CUST0011197,Katowice,PROD001147,Zabawki,45.76,1,45.76
TXN0000838142,2023-01-02 17:54:58,CUST0004224,Piotrkow Trybunalski,PROD000353,AGD,227.25,1,227.25
TXN0000858134,2023-01-02 17:56:17,CUST0008992,Wroclaw,PROD003032,Zabawki,56.54,1,56.54
TXN0000879783,2023-01-02 17:57:56,CUST0018068,Wroclaw,PROD004076,Zabawki,49.75,2,99.5
TXN0000831579,2023-01-02 18:10:24,CUST0002194,Ruda Slaska,PROD003227,Moda_Meska,46.77,1,46.77
TXN0000842386,2023-01-02 18:12:32,CUST0012862,Wroclaw,PROD003679,Smartfony,435.54,1,435.54
TXN0000858079,2023-01-02 18:15:59,CUST0013521,Gdansk,PROD000539,Zabawki,50.91,3,152.73
TXN0000818951,2023-01-02 18:16:04,CUST0001803,Siedlce,PROD003958,Smartfony,444.71,3,1334.13
TXN0000852649,2023-01-02 18:17:57,CUST0019316,Warszawa,PROD001291,RTV,243.08,5,1215.4
TXN0000858879,2023-01-02 18:28:27,CUST0006774,Poznan,PROD000417,Uroda,58.38,1,58.38
TXN0000859392,2023-01-02 18:28:30,CUST0017385,Katowice,PROD003826,Zwierzeta,19.34,1,19.34
TXN0000868781,2023-01-02 18:36:53,CUST0019315,Szczecin,PROD002193,Elektronika,234.1,4,936.4
TXN0000872016,2023-01-02 18:48:50,CUST0005092,Wroclaw,PROD000098,Muzyka,61.96,4,247.84
TXN0000892881,2023-01-02 18:56:57,CUST0014187,Sosnowiec,PROD003165,Elektronika,337.38,1,337.38
TXN0000849017,2023-01-02 19:07:26,CUST0018949,Bydgoszcz,PROD004076,Zwierzeta,58.14,4,232.56
TXN0000890642,2023-01-02 19:24:51,CUST0010076,Warszawa,PROD003212,Elektronika,265.8,3,797.4
TXN0000802990,2023-01-02 19:29:45,CUST0016781,Warszawa,PROD002651,Ksiazki,43.63,4,174.52
TXN0000847677,2023-01-02 19:37:57,CUST0015587,Gdansk,PROD002824,AGD,258.65,2,517.3
TXN0000821409,2023-01-02 19:38:19,CUST0000085,Warszawa,PROD004432,Zdrowie,64.63,1,64.63
TXN0000881029,2023-01-02 19:49:37,CUST0018333,Krakow,PROD001768,Ksiazki,28.56,2,57.12
TXN0000846230,2023-01-02 19:52:02,CUST0008681,Poznan,PROD000034,Elektronika,371.47,1,371.47
TXN0000846166,2023-01-02 20:01:42,CUST0016291,Warszawa,PROD002644,AGD,172.05,1,172.05
TXN0000802052,2023-01-02 20:17:26,CUST0013281,Warszawa,PROD003116,RTV,315.67,6,1894.02
