transaction_id,timestamp,customer_id,city,product_id,category,price,quantity,total_amount
TXN0000065334,2023-01-01 14:05:43,CUST0010310,Lublin,PROD000002,Motoryzacja,88.7,1,88.7
TXN0000045514,2023-01-01 14:22:38,CUST0005958,Szczecin,PROD004275,Artykuly_Spozywcze,28.39,1,28.39
TXN0000032734,2023-01-01 14:41:49,CUST0014826,Zabrze,PROD000264,Zdrowie,117.04,1,117.04
TXN0000065879,2023-01-01 14:44:22,CUST0012031,Lodz,PROD002184,Komputery,318.18,1,318.18
TXN0000063401,2023-01-01 14:45:40,CUST0010650,Bialystok,PROD000949,Zdrowie,19.6,3,58.8
TXN0000021935,2023-01-01 15:01:05,CUST0015281,Lodz,PROD001985,Moda_Damska,56.43,2,112.86
TXN0000030291,2023-01-01 15:01:52,CUST0010825,Kielce,PROD000518,Smartfony,453.31,3,1359.93
TXN0000071329,2023-01-01 15:08:32,CUST0009890,Poznan,PROD000062,Smartfony,420.27,2,840.54
TXN0000047100,2023-01-01 15:17:41,CUST0018299,Bielsko-Biala,PROD004786,Ksiazki,24.58,2,49.16
TXN0000007152,2023-01-01 15:19:42,CUST0015199,Szczecin,PROD000995,Komputery,310.63,1,310.63
TXN0000096800,2023-01-01 15:26:47,CUST0017885,Lodz,PROD001538,Elektronika,280.46,1,280.46
TXN0000068651,2023-01-01 15:27:53,CUST0016616,Wroclaw,PROD002508,Zabawki,52.46,2,104.92
TXN0000001310,2023-01-01 15:34:30,CUST0007605,Gdansk,PROD004453,Smartfony,405.68,3,1217.04
TXN0000003111,2023-01-01 15:48:11,CUST0008008,Krakow,PROD002281,Moda_Damska,58.06,1,58.06
TXN0000003277,2023-01-01 16:03:13,CUST0016321,Katowice,PROD000982,Uroda,98.6,8,788.8
TXN0000082407,2023-01-01 16:05:00,CUST0015063,Sosnowiec,PROD001512,Smartfony,416.24,2,832.48
TXN0000062347,2023-01-01 16:05:33,CUST0012586,Poznan,PROD002674,Komputery,376.44,2,752.88
TXN0000053391,2023-01-01 16:07:15,CUST0015630,Rzeszow,PROD003085,Sport,44.34,1,44.34
TXN0000017051,2023-01-01 16:08:40,CUST0000640,Opole,PROD001373,Komputery,318.19,1,318.19
TXN0000038114,2023-01-01 16:09:19,CUST0006591,Lublin,PROD000949,Komputery,323.99,1,323.99
TXN0000005918,2023-01-01 16:11:37,CUST0001933,Lodz,PROD000724,Moda_Damska,65.24,3,195.72
TXN0000011766,2023-01-01 16:15:16,CUST0010843,Poznan,PROD003624,Moda_Damska,85.37,1,85.37
TXN0000080112,2023-01-01 16:37:38,CUST0007811,Gdansk,PROD002276,Motoryzacja,162.35,2,324.7
TXN0000088393,2023-01-01 16:45:26,CUST0005440,Warszawa,PROD003721,RTV,300.95,1,300.95
TXN0000068941,2023-01-01 16:50:35,CUST0012193,Opole,PROD001272,AGD,282.06,7,1974.42
TXN0000037550,2023-01-01 16:54:52,CUST0019740,Poznan,PROD002631,RTV,274.59,4,1098.36
TXN0000052788,2023-01-01 17:00:18,CUST0009954,Nowy Sacz,PROD000980,Smartfony,419.83,2,839.66
TXN0000018961,2023-01-01 17:05:05,CUST0011429,Gdansk,PROD002792,Komputery,328.26,1,328.26
TXN0000012948,2023-01-01 17:17:09,CUST0019091,Szczecin,PROD001348,Uroda,49.33,1,49.33
TXN0000048782,2023-01-01 17:18:33,CUST0008342,Rzeszow,PROD003424,Sport,79.27,1,79.27
TXN0000037237,2023-01-01 17:21:43,CUST0002967,Wroclaw,PROD001900,Gry,105.2,1,105.2
TXN0000009016,2023-01-01 17:25:56,CUST0003168,Wroclaw,PROD000142,Obuwie,181.76,1,181.76
TXN0000015150,2023-01-01 17:32:07,CUST0016500,Dabrowa Gornicza,PROD001269,Filmy,24.11,2,48.22
TXN0000089084,2023-01-01 17:43:57,CUST0017057,Lublin,PROD003398,Ksiazki,22.76,1,22.76
TXN0000082096,2023-01-01 17:48:13,CUST0001056,Wroclaw,PROD000063,Smartfony,417.28,3,1251.84
TXN0000049642,2023-01-01 17:51:08,CUST0002573,Krakow,PROD001645,Moda_Meska,75.64,3,226.92
TXN0000037024,2023-01-01 17:51:44,CUST0015750,Warszawa,PROD002975,Gry,81.29,1,81.29
TXN0000024583,2023-01-01 17:55:23,CUST0014599,Katowice,PROD001518,Artykuly_Spozywcze,31.37,2,62.74
TXN0000070882,2023-01-01 18:03:22,CUST0019538,Kielce,PROD002408,RTV,250.47,3,751.41
TXN0000096637,2023-01-01 18:06:30,CUST0019299,Ruda Slaska,PROD001064,Zwierzeta,59.18,3,177.54
TXN0000021060,2023-01-01 18:08:08,CUST0011767,Bialystok,PROD002459,Elektronika,274.74,1,274.74
TXN0000040510,2023-01-01 18:12:08,CUST0016460,Lodz,PROD003848,Moda_Damska,67.31,2,134.62
TXN0000001522,2023-01-01 18:27:30,CUST0016555,Krakow,PROD001358,Komputery,384.0,1,384.0
TXN0000052164,2023-01-01 18:34:27,CUST0003205,Poznan,PROD003900,Elektronika,304.04,3,912.12
TXN0000052575,2023-01-01 18:36:53,CUST0006762,Opole,PROD004330,Moda_Damska,98.61,4,394.44
TXN0000095961,2023-01-01 18:40:41,CUST0007236,Rzeszow,PROD003230,Smartfony,407.31,5,2036.55
TXN0000027642,2023-01-01 18:42:48,CUST0015628,Kielce,PROD003885,Elektronika,243.85,1,243.85
TXN0000055137,2023-01-01 18:43:24,CUST0004425,Krakow,PROD001838,Obuwie,146.74,1,146.74
TXN0000048458,2023-01-01 18:43:40,CUST0019126,Wroclaw,PROD004206,RTV,273.13,2,546.26
TXN0000061011,2023-01-01 18:45:59,CUST0006511,Warszawa,PROD003691,Uroda,57.27,1,57.27
TXN0000023791,2023-01-01 18:50:36,CUST0011709,Krakow,PROD000420,Elektronika,239.49,3,718.47
TXN0000066608,2023-01-01 18:55:31,CUST0019593,Katowice,PROD003199,Uroda,61.1,1,61.1
TXN0000092082,2023-01-01 18:56:02,CUST0012800,Gdansk,PROD003840,RTV,202.8,2,405.6
TXN0000077609,2023-01-01 19:05:24,CUST0007063,Szczecin,PROD000249,Uroda,77.83,3,233.49
TXN0000077637,2023-01-01 19:05:44,CUST0019596,Poznan,PROD002432,Dom_i_Ogrod,146.09,2,292.18
TXN0000058584,2023-01-01 19:20:48,CUST0007314,Kielce,PROD001950,Gry,115.67,1,115.67
TXN0000009065,2023-01-01 19:22:55,CUST0014578,Piotrkow Trybunalski,PROD004585,Muzyka,60.22,1,60.22
TXN0000065348,2023-01-01 19:25:30,CUST0015130,Warszawa,PROD003419,Moda_Meska,88.81,1,88.81
TXN0000013709,2023-01-01 19:26:29,CUST0011265,Wroclaw,PROD000172,Moda_Damska,59.46,9,535.14
TXN0000020232,2023-01-01 19:27:24,CUST0007575,Warszawa,PROD004858,Artykuly_Spozywcze,36.31,5,181.55
TXN0000031515,2023-01-01 19:28:00,CUST0014843,Slupsk,PROD004078,Ksiazki,46.17,1,46.17
TXN0000032890,2023-01-01 19:39:07,CUST0016884,Warszawa,PROD002882,Zdrowie,94.45,3,283.35
TXN0000062080,2023-01-01 19:40:03,CUST0016042,Bielsko-Biala,PROD003310,Elektronika,240.24,1,240.24
TXN0000063819,2023-01-01 19:44:32,CUST0007746,Plock,PROD004976,Ksiazki,26.15,2,52.3
TXN0000088020,2023-01-01 19:59:52,CUST0006247,Legnica,PROD001073,Moda_Meska,92.7,1,92.7
TXN0000017385,2023-01-01 20:04:30,CUST0009748,Kielce,PROD004985,Sport,207.14,5,1035.7
TXN0000026577,2023-01-01 20:05:05,CUST0012634,Bialystok,PROD002512,Zabawki,38.5,1,38.5
TXN0000041924,2023-01-01 20:05:05,CUST0003104,Jastrzebie-Zdroj,PROD004128,Dom_i_Ogrod,54.39,1,54.39
TXN0000085848,2023-01-01 20:17:53,CUST0003875,Wroclaw,PROD003143,Dom_i_Ogrod,164.28,3,492.84
TXN0000032607,2023-01-01 20:18:32,CUST0013450,Wroclaw,PROD001848,Motoryzacja,181.13,1,181.13
TXN0000090495,2023-01-01 20:27:33,CUST0012670,Rzeszow,PROD004173,Smartfony,437.19,2,874.38
TXN0000087574,2023-01-01 20:31:24,CUST0018309,Opole,PROD002819,Smartfony,448.55,2,897.1
TXN0000093016,2023-01-01 20:33:22,CUST0000542,Ruda Slaska,PROD000994,Ksiazki,33.47,1,33.47
TXN0000075534,2023-01-01 20:44:04,CUST0013310,Lubin,PROD004566,Gry,106.54,2,213.08
TXN0000052139,2023-01-01 20:53:08,CUST0010565,Gdynia,PROD002813,Ksiazki,32.37,2,64.74
TXN0000046009,2023-01-01 21:02:01,CUST0001346,Wroclaw,PROD001807,Zabawki,56.8,1,56.8
TXN0000081614,2023-01-01 21:12:52,CUST0009455,Bialystok,PROD000003,Elektronika,243.38,2,486.76
TXN0000069098,2023-01-01 21:20:10,CUST0005694,Kielce,PROD003721,AGD,308.7,3,926.1
TXN0000031016,2023-01-01 21:27:04,CUST0014968,Krakow,PROD004095,Ksiazki,13.16,1,13.16
TXN0000076833,2023-01-01 21:33:47,CUST0008294,Bialystok,PROD002234,RTV,216.61,1,216.61
TXN0000091235,2023-01-01 21:42:44,CUST0011584,Katowice,PROD001475,Gry,93.07,1,93.07
TXN0000029501,2023-01-01 21:54:56,CUST0006385,Koszalin,PROD001188,Komputery,346.44,6,2078.64
TXN0000094154,2023-01-01 21:59:29,CUST0000848,Koszalin,PROD002993,Filmy,21.72,2,43.44
TXN0000030530,2023-01-01 22:54:47,CUST0008317,Warszawa,PROD004927,Muzyka,31.49,1,31.49
TXN0000065649,2023-01-01 23:37:16,CUST0006026,Poznan,PROD002740,Moda_Meska,95.39,2,190.78
TXN0000095041,2023-01-01 23:40:59,CUST0018993,Tarnow,PROD000825,RTV,271.59,3,814.77
TXN0000032827,2023-01-02 01:12:47,CUST0013571,Nowy Sacz,PROD000218,RTV,253.8,3,761.4
TXN0000071957,2023-01-02 01:23:13,CUST0012869,Olsztyn,PROD000881,Elektronika,322.1,3,966.3
TXN0000065111,2023-01-02 02:38:07,CUST0002612,Dabrowa Gornicza,PROD000666,Filmy,44.61,1,44.61
TXN0000050336,2023-01-02 03:06:36,CUST0007523,Grudziadz,PROD004855,AGD,234.72,2,469.44
TXN0000092074,2023-01-02 04:37:37,CUST0012975,Krakow,PROD004724,Obuwie,136.86,1,136.86
TXN0000007935,2023-01-02 04:53:43,CUST0005917,Bielsko-Biala,PROD000328,RTV,317.14,4,1268.56
TXN0000056489,2023-01-02 05:14:22,CUST0011535,Legnica,PROD000348,Elektronika,229.86,10,2298.6
TXN0000055739,2023-01-02 05:33:08,CUST0018139,Katowice,PROD002101,Ksiazki,18.5,1,18.5
TXN0000007466,2023-01-02 05:35:29,CUST0018187,Warszawa,PROD002765,Obuwie,109.6,1,109.6
TXN0000035277,2023-01-02 05:35:31,CUST0008300,Krakow,PROD002311,Ksiazki,35.78,1,35.78
TXN0000001182,2023-01-02 05:38:23,CUST0001301,Bialystok,PROD000292,Elektronika,233.24,1,233.24
TXN0000066149,2023-01-02 06:14:48,CUST0004970,Wroclaw,PROD001505,Motoryzacja,102.31,1,102.31
TXN0000088530,2023-01-02 06:15:57,CUST0010268,Warszawa,PROD000320,RTV,289.37,1,289.37
TXN0000051300,2023-01-02 06:36:35,CUST0012779,Wroclaw,PROD002327,Elektronika,208.96,2,417.92
TXN0000054093,2023-01-02 06:43:36,CUST0011520,Piotrkow Trybunalski,PROD003722,Smartfony,417.85,5,2089.25
TXN0000067277,2023-01-02 06:56:05,CUST0005109,Warszawa,PROD000222,Komputery,434.09,3,1302.27
TXN0000001652,2023-01-02 07:15:00,CUST0008415,Poznan,PROD003649,Elektronika,228.83,2,457.66
TXN0000036303,2023-01-02 07:15:03,CUST0003595,Wroclaw,PROD003539,Gry,206.22,2,412.44
TXN0000073798,2023-01-02 07:52:15,CUST0017803,Krakow,PROD003035,Obuwie,74.26,1,74.26
TXN0000018010,2023-01-02 08:12:38,CUST0016374,Lodz,PROD000212,RTV,269.83,3,809.49
TXN0000011953,2023-01-02 08:25:30,CUST0014919,Wroclaw,PROD001597,Muzyka,28.75,2,57.5
TXN0000046885,2023-01-02 08:38:54,CUST0002671,Wroclaw,PROD001900,Obuwie,119.65,5,598.25
TXN0000098409,2023-01-02 08:46:16,CUST0013810,Warszawa,PROD003775,Dom_i_Ogrod,67.18,6,403.08
TXN0000019952,2023-01-02 09:03:56,CUST0000397,Opole,PROD003177,Zdrowie,99.63,1,99.63
TXN0000033036,2023-01-02 09:12:37,CUST0004456,Rzeszow,PROD000981,Uroda,77.81,1,77.81
TXN0000096767,2023-01-02 09:13:18,CUST0008231,Szczecin,PROD001420,Moda_Meska,111.3,1,111.3
TXN0000024465,2023-01-02 09:14:43,CUST0008877,Wroclaw,PROD000182,Zdrowie,56.32,2,112.64
TXN0000023583,2023-01-02 09:20:30,CUST0012327,Szczecin,PROD003039,Uroda,95.86,2,191.72
TXN0000003944,2023-01-02 09:20:58,CUST0017828,Lodz,PROD000987,Filmy,33.97,1,33.97
TXN0000078850,2023-01-02 09:23:11,CUST0002515,Radom,PROD003921,Moda_Meska,114.38,5,571.9
TXN0000086659,2023-01-02 09:49:21,CUST0010042,Lodz,PROD004724,Moda_Meska,156.41,1,156.41
TXN0000059711,2023-01-02 09:52:09,CUST0002251,Opole,PROD002209,AGD,218.38,3,655.14
TXN0000097283,2023-01-02 09:57:18,CUST0019436,Warszawa,PROD000161,Muzyka,38.25,1,38.25
TXN0000059403,2023-01-02 10:11:59,CUST0017966,Kalisz,PROD002649,Zwierzeta,35.82,1,35.82
TXN0000094667,2023-01-02 10:16:04,CUST0019246,Olsztyn,PROD000695,Artykuly_Spozywcze,38.05,8,304.4
TXN0000047087,2023-01-02 10:23:56,CUST0008964,Warszawa,PROD003271,Ksiazki,22.28,2,44.56
TXN0000057357,2023-01-02 10:24:27,CUST0000099,Opole,PROD003565,Komputery,384.84,1,384.84
TXN0000007315,2023-01-02 10:31:58,CUST0007234,Sosnowiec,PROD004874,Dom_i_Ogrod,193.36,6,1160.16
TXN0000098794,2023-01-02 10:44:18,CUST0003001,Warszawa,PROD000508,Zdrowie,56.02,2,112.04
TXN0000047379,2023-01-02 10:57:55,CUST0009476,Krakow,PROD002165,Ksiazki,18.34,1,18.34
TXN0000073553,2023-01-02 11:01:43,CUST0004289,Gliwice,PROD000991,Gry,68.99,3,206.97
TXN0000074650,2023-01-02 11:07:55,CUST0002053,Olsztyn,PROD000414,Komputery,408.91,3,1226.73
TXN0000008975,2023-01-02 11:14:37,CUST0018130,Gdynia,PROD000689,Gry,97.95,1,97.95
TXN0000073846,2023-01-02 11:17:33,CUST0010759,Warszawa,PROD001519,Smartfony,437.01,3,1311.03
TXN0000013502,2023-01-02 11:42:54,CUST0000750,Katowice,PROD000852,Gry,70.12,3,210.36
TXN0000005759,2023-01-02 11:46:31,CUST0014598,Poznan,PROD002785,Moda_Meska,104.83,5,524.15
TXN0000097598,2023-01-02 12:01:16,CUST0002482,Wroclaw,PROD004903,Zdrowie,57.14,3,171.42
TXN0000067306,2023-01-02 12:05:47,CUST0007356,Szczecin,PROD003779,Uroda,63.2,2,126.4
TXN0000045719,2023-01-02 12:06:07,CUST0006236,Jastrzebie-Zdroj,PROD002101,Motoryzacja,111.54,1,111.54
TXN0000003154,2023-01-02 12:10:45,CUST0000633,Jaworzno,PROD003984,Uroda,99.79,2,199.58
TXN0000064712,2023-01-02 12:18:24,CUST0001760,Warszawa,PROD003452,Gry,138.62,1,138.62
TXN0000092338,2023-01-02 12:18:50,CUST0003313,Torun,PROD004311,Ksiazki,44.05,1,44.05
TXN0000054505,2023-01-02 12:19:46,CUST0000343,Gdynia,PROD002471,Smartfony,423.76,4,1695.04
TXN0000008939,2023-01-02 12:26:01,CUST0000490,Torun,PROD003068,Artykuly_Spozywcze,23.18,1,23.18
TXN0000098182,2023-01-02 12:26:20,CUST0008843,Bydgoszcz,PROD004352,Gry,130.61,2,261.22
TXN0000090353,2023-01-02 12:36:35,CUST0003168,Szczecin,PROD003850,Filmy,27.03,5,135.15
TXN0000060210,2023-01-02 12:52:33,CUST0018691,Krakow,PROD002581,Sport,66.26,5,331.3
TXN0000069046,2023-01-02 13:09:10,CUST0003567,Elblag,PROD004707,Komputery,371.24,2,742.48
TXN0000063512,2023-01-02 13:15:22,CUST0007104,Opole,PROD004252,Dom_i_Ogrod,79.59,2,159.18
TXN0000007623,2023-01-02 13:23:56,CUST0019418,Bialystok,PROD001203,Filmy,29.05,1,29.05
TXN0000022337,2023-01-02 13:25:29,CUST0014114,Elblag,PROD003209,Smartfony,430.69,1,430.69
TXN0000085284,2023-01-02 13:26:13,CUST0000106,Ruda Slaska,PROD002318,Smartfony,437.41,2,874.82
TXN0000022769,2023-01-02 13:37:57,CUST0006027,Bialystok,PROD004482,Komputery,368.29,1,368.29
TXN0000089629,2023-01-02 13:38:16,CUST0017457,Zielona Gora,PROD000886,Smartfony,450.85,2,901.7
TXN0000083531,2023-01-02 13:45:37,CUST0017752,Lodz,PROD002367,Zabawki,69.36,1,69.36
TXN0000076430,2023-01-02 13:59:03,CUST0010325,Lodz,PROD004992,Smartfony,417.57,1,417.57
TXN0000048701,2023-01-02 14:13:08,CUST0017674,Rybnik,PROD002004,Ksiazki,49.41,2,98.82
TXN0000000363,2023-01-02 14:19:11,CUST0004506,Krakow,PROD004782,Smartfony,444.21,2,888.42
TXN0000024771,2023-01-02 14:26:53,CUST0019537,Jaworzno,PROD001501,Komputery,378.9,1,378.9
TXN0000039809,2023-01-02 14:35:51,CUST0012699,Myslowice,PROD002935,Smartfony,424.93,2,849.86
TXN0000039864,2023-01-02 14:52:02,CUST0007883,Lodz,PROD004433,Sport,107.01,1,107.01
TXN0000006814,2023-01-02 14:58:32,CUST0006591,Warszawa,PROD000242,Elektronika,236.62,4,946.48
TXN0000047183,2023-01-02 15:02:19,CUST0018002,Warszawa,PROD003309,Artykuly_Spozywcze,18.85,1,18.85
TXN0000094420,2023-01-02 15:09:06,CUST0005738,Opole,PROD000150,Komputery,377.61,3,1132.83
TXN0000064127,2023-01-02 15:25:38,CUST0017270,Warszawa,PROD003943,Moda_Damska,56.16,1,56.16
TXN0000004716,2023-01-02 15:31:46,CUST0002147,Wroclaw,PROD004506,Moda_Meska,104.79,2,209.58
TXN0000048560,2023-01-02 15:33:29,CUST0008702,Torun,PROD002236,AGD,263.42,1,263.42
TXN0000024414,2023-01-02 15:36:36,CUST0006865,Lodz,PROD002853,Sport,65.39,1,65.39
TXN0000091313,2023-01-02 15:37:47,CUST0006692,Lodz,PROD003530,Filmy,33.3,6,199.8
TXN0000045525,2023-01-02 15:48:01,CUST0010041,Lodz,PROD000376,Dom_i_Ogrod,274.18,1,274.18
TXN0000043281,2023-01-02 15:48:30,CUST0012037,Krakow,PROD002794,Komputery,345.01,5,1725.05
TXN0000043898,2023-01-02 15:55:28,CUST0015592,Wroclaw,PROD002858,Ksiazki,26.06,1,26.06
TXN0000014996,2023-01-02 16:04:34,CUST0015012,Slupsk,PROD003435,Zwierzeta,19.41,2,38.82
TXN0000004693,2023-01-02 16:06:48,CUST0012195,Warszawa,PROD001105,Zdrowie,28.31,2,56.62
TXN0000061449,2023-01-02 16:10:51,CUST0008607,Wroclaw,PROD003371,Komputery,339.58,2,679.16
TXN0000022426,2023-01-02 16:16:08,CUST0005954,Warszawa,PROD000191,Artykuly_Spozywcze,17.88,1,17.88
TXN0000056993,2023-01-02 16:16:17,CUST0018508,Wroclaw,PROD004895,Sport,44.09,5,220.45
TXN0000058747,2023-01-02 16:17:26,CUST0018124,Poznan,PROD000731,Zwierzeta,32.37,1,32.37
TXN0000051171,2023-01-02 16:20:05,CUST0010333,Gorzow Wielkopolski,PROD000189,Elektronika,280.82,1,280.82
TXN0000004688,2023-01-02 16:21:29,CUST0018326,Warszawa,PROD000947,Filmy,48.92,1,48.92
TXN0000091950,2023-01-02 16:34:04,CUST0007002,Chorzow,PROD000360,Uroda,59.28,1,59.28
TXN0000041843,2023-01-02 16:39:42,CUST0010209,Bialystok,PROD000866,Artykuly_Spozywcze,31.94,3,95.82
TXN0000081334,2023-01-02 16:42:55,CUST0013081,Opole,PROD003976,Sport,113.71,2,227.42
TXN0000012293,2023-01-02 16:44:46,CUST0004460,Bielsko-Biala,PROD004618,Sport,134.66,1,134.66
