transaction_id,timestamp,customer_id,city,product_id,category,price,quantity,total_amount
TXN0000433487,2023-01-01 10:11:29,CUST0005909,Lodz,PROD001128,Sport,196.68,1,196.68
TXN0000413804,2023-01-01 10:12:58,CUST0019999,Gdynia,PROD002928,Elektronika,314.33,2,628.66
TXN0000463479,2023-01-01 10:21:14,CUST0004551,Koszalin,PROD002756,RTV,320.26,2,640.52
TXN0000454327,2023-01-01 10:46:17,CUST0004921,Warszawa,PROD001412,Elektronika,255.02,4,1020.08
TXN0000476379,2023-01-01 11:00:25,CUST0010561,Olsztyn,PROD002453,Dom_i_Ogrod,56.75,2,113.5
TXN0000499203,2023-01-01 11:09:38,CUST0015591,Czestochowa,PROD003774,Komputery,335.94,1,335.94
TXN0000457454,2023-01-01 11:28:43,CUST0004054,Torun,PROD001100,Ksiazki,22.22,4,88.88
TXN0000462303,2023-01-01 11:32:10,CUST0019455,Warszawa,PROD003533,RTV,285.81,2,571.62
TXN0000463279,2023-01-01 11:35:28,CUST0019083,Krakow,PROD002928,Smartfony,440.98,8,3527.84
TXN0000411612,2023-01-01 11:55:01,CUST0008915,Gdansk,PROD002492,Komputery,362.71,1,362.71
TXN0000424044,2023-01-01 11:56:09,CUST0018900,Bydgoszcz,PROD002952,Elektronika,333.65,1,333.65
TXN0000474620,2023-01-01 12:11:04,CUST0019579,Opole,PROD004199,Ksiazki,29.63,5,148.15
TXN0000492330,2023-01-01 12:21:39,CUST0000169,Myslowice,PROD004360,Ksiazki,39.03,5,195.15
TXN0000427123,2023-01-01 12:22:20,CUST0019770,Rybnik,PROD004083,Zwierzeta,62.12,1,62.12
TXN0000458261,2023-01-01 12:33:41,CUST0017709,Radom,PROD002440,Zabawki,57.88,1,57.88
TXN0000408891,2023-01-01 13:23:18,CUST0008878,Krakow,PROD000174,Elektronika,246.05,1,246.05
TXN0000439287,2023-01-01 13:23:21,CUST0004150,Poznan,PROD002985,Ksiazki,29.35,1,29.35
TXN0000457321,2023-01-01 13:26:32,CUST0018189,Poznan,PROD000040,Elektronika,323.21,2,646.42
TXN0000444889,2023-01-01 13:45:54,CUST0007668,Warszawa,PROD002939,Komputery,349.74,9,3147.66
TXN0000471429,2023-01-01 13:48:15,CUST0010105,Wroclaw,PROD004443,Smartfony,452.25,4,1809.0
TXN0000437714,2023-01-01 13:49:16,CUST0009018,Bielsko-Biala,PROD003170,Elektronika,301.84,2,603.68
TXN0000433685,2023-01-01 13:49:51,CUST0004699,Torun,PROD004099,Gry,70.78,2,141.56
TXN0000443371,2023-01-01 13:50:34,CUST0017308,Slupsk,PROD001113,Ksiazki,24.78,1,24.78
TXN0000424488,2023-01-01 13:55:20,CUST0017410,Olsztyn,PROD001873,RTV,310.86,1,310.86
TXN0000464982,2023-01-01 14:01:45,CUST0004457,Tychy,PROD003077,Zabawki,57.91,3,173.73
TXN0000424130,2023-01-01 14:08:18,CUST0013032,Lodz,PROD002721,Gry,141.36,1,141.36
TXN0000485328,2023-01-01 14:20:18,CUST0011809,Lodz,PROD002074,Artykuly_Spozywcze,21.73,1,21.73
TXN0000476531,2023-01-01 14:42:48,CUST0001695,Warszawa,PROD003369,Motoryzacja,162.76,2,325.52
TXN0000402093,2023-01-01 15:09:17,CUST0007680,Szczecin,PROD001171,Zabawki,62.76,1,62.76
TXN0000471534,2023-01-01 15:24:04,CUST0003000,Kielce,PROD002658,Dom_i_Ogrod,130.23,1,130.23
TXN0000447973,2023-01-01 15:25:57,CUST0006174,Wroclaw,PROD003876,Muzyka,77.3,1,77.3
TXN0000492467,2023-01-01 15:26:30,CUST0016703,Poznan,PROD003679,Smartfony,410.09,5,2050.45
TXN0000463910,2023-01-01 16:02:01,CUST0013744,Jastrzebie-Zdroj,PROD003781,Smartfony,428.11,1,428.11
TXN0000421247,2023-01-01 16:06:30,CUST0008320,Siedlce,PROD004703,Ksiazki,33.16,1,33.16
TXN0000420996,2023-01-01 16:07:11,CUST0011235,Szczecin,PROD000836,Sport,119.97,7,839.79
TXN0000424539,2023-01-01 16:14:10,CUST0010145,Tychy,PROD001026,Ksiazki,30.24,1,30.24
TXN0000483940,2023-01-01 16:16:07,CUST0010178,Lodz,PROD000246,Motoryzacja,174.53,1,174.53
TXN0000421939,2023-01-01 16:16:14,CUST0009423,Poznan,PROD002551,Motoryzacja,85.85,1,85.85
TXN0000433482,2023-01-01 16:17:08,CUST0002112,Wroclaw,PROD001957,Moda_Meska,78.0,1,78.0
TXN0000483821,2023-01-01 16:24:27,CUST0002982,Gdansk,PROD003036,Filmy,86.56,2,173.12
TXN0000401080,2023-01-01 16:44:34,CUST0008098,Zabrze,PROD000467,Ksiazki,27.69,2,55.38
TXN0000413340,2023-01-01 16:46:07,CUST0018977,Bytom,PROD001045,Dom_i_Ogrod,196.91,1,196.91
TXN0000445541,2023-01-01 16:47:12,CUST0002408,Poznan,PROD002959,Elektronika,330.25,2,660.5
TXN0000444476,2023-01-01 16:51:18,CUST0002125,Kielce,PROD000959,Moda_Damska,127.59,3,382.77
TXN0000423447,2023-01-01 16:52:32,CUST0012210,Grudziadz,PROD003579,Moda_Meska,64.41,3,193.23
TXN0000473622,2023-01-01 16:53:48,CUST0002093,Krakow,PROD000580,Dom_i_Ogrod,222.05,2,444.1
TXN0000463275,2023-01-01 16:58:42,CUST0001931,Szczecin,PROD000367,Moda_Damska,56.78,2,113.56
TXN0000489814,2023-01-01 17:01:20,CUST0007753,Poznan,PROD000505,Elektronika,269.84,3,809.52
TXN0000493254,2023-01-01 17:02:02,CUST0002520,Krakow,PROD004555,Zwierzeta,70.18,3,210.54
TXN0000438958,2023-01-01 17:19:41,CUST0005131,Rzeszow,PROD001632,Obuwie,86.34,1,86.34
TXN0000418785,2023-01-01 17:21:51,CUST0012872,Krakow,PROD001631,Sport,130.73,3,392.19
TXN0000475301,2023-01-01 17:36:09,CUST0005850,Sosnowiec,PROD002855,Elektronika,313.36,3,940.08
TXN0000436362,2023-01-01 17:36:31,CUST0009856,Gdynia,PROD002335,Zwierzeta,65.31,3,195.93
TXN0000435959,2023-01-01 17:38:28,CUST0005402,Ostrow Wielkopolski,PROD001821,Gry,80.48,2,160.96
TXN0000437150,2023-01-01 17:39:13,CUST0015820,Poznan,PROD004466,Moda_Meska,106.53,1,106.53
TXN0000476483,2023-01-01 17:58:01,CUST0010687,Nowy Sacz,PROD004576,Filmy,45.15,3,135.45
TXN0000499637,2023-01-01 17:58:22,CUST0000562,Katowice,PROD002912,Moda_Damska,77.79,1,77.79
TXN0000493783,2023-01-01 18:00:36,CUST0019824,Jaworzno,PROD004621,Elektronika,306.59,4,1226.36
TXN0000457867,2023-01-01 18:00:48,CUST0003266,Ruda Slaska,PROD002543,Sport,193.76,1,193.76
TXN0000494268,2023-01-01 18:04:29,CUST0001733,Slupsk,PROD001239,Sport,76.86,4,307.44
TXN0000488502,2023-01-01 18:06:17,CUST0007723,Gdynia,PROD004679,Komputery,359.66,2,719.32
TXN0000444898,2023-01-01 18:13:23,CUST0007981,Kalisz,PROD004109,Obuwie,219.87,1,219.87
TXN0000455397,2023-01-01 18:21:18,CUST0012630,Lodz,PROD000243,Smartfony,431.08,2,862.16
TXN0000403609,2023-01-01 18:24:51,CUST0015532,Lodz,PROD000748,Filmy,40.73,1,40.73
TXN0000478611,2023-01-01 18:32:58,CUST0004373,Warszawa,PROD002272,Elektronika,309.02,1,309.02
TXN0000453287,2023-01-01 18:38:00,CUST0007645,Bydgoszcz,PROD002047,Komputery,366.49,2,732.98
TXN0000460214,2023-01-01 18:39:50,CUST0004198,Warszawa,PROD000074,Zdrowie,24.73,4,98.92
TXN0000418684,2023-01-01 18:41:43,CUST0010093,Katowice,PROD004916,Ksiazki,18.92,4,75.68
TXN0000445422,2023-01-01 18:53:33,CUST0017553,Gdansk,PROD003132,Uroda,69.06,2,138.12
TXN0000460178,2023-01-01 18:55:20,CUST0003232,Legnica,PROD003135,Zabawki,28.95,4,115.8
TXN0000497255,2023-01-01 19:02:09,CUST0019984,Sosnowiec,PROD001313,Smartfony,406.41,2,812.82
TXN0000439997,2023-01-01 19:06:43,CUST0014292,Poznan,PROD002738,Elektronika,232.23,2,464.46
TXN0000459068,2023-01-01 19:09:01,CUST0008828,Warszawa,PROD001212,Uroda,64.24,2,128.48
TXN0000419711,2023-01-01 19:11:01,CUST0008507,Kielce,PROD004769,Motoryzacja,173.72,4,694.88
TXN0000477731,2023-01-01 19:11:59,CUST0010607,Krakow,PROD002334,Dom_i_Ogrod,101.27,1,101.27
TXN0000431904,2023-01-01 19:14:38,CUST0018709,Bielsko-Biala,PROD001085,Uroda,38.97,3,116.91
TXN0000452105,2023-01-01 19:22:38,CUST0005738,Lodz,PROD004750,Dom_i_Ogrod,154.39,1,154.39
TXN0000412374,2023-01-01 19:23:46,CUST0016670,Poznan,PROD004518,Komputery,335.71,3,1007.13
TXN0000414887,2023-01-01 19:34:28,CUST0006932,Zielona Gora,PROD001809,Gry,85.21,1,85.21
TXN0000466219,2023-01-01 19:37:25,CUST0017121,Lodz,PROD003246,Ksiazki,25.31,1,25.31
TXN0000423227,2023-01-01 19:38:04,CUST0012948,Warszawa,PROD004365,Moda_Damska,84.9,4,339.6
TXN0000453223,2023-01-01 19:39:33,CUST0018749,Bielsko-Biala,PROD001768,Uroda,126.14,2,252.28
TXN0000483950,2023-01-01 19:40:10,CUST0007568,Gdansk,PROD003233,RTV,345.36,1,345.36
TXN0000405647,2023-01-01 19:43:13,CUST0012830,Poznan,PROD000697,Filmy,36.58,2,73.16
TXN0000496240,2023-01-01 19:45:08,CUST0011823,Lodz,PROD000889,Moda_Meska,68.66,4,274.64
TXN0000402142,2023-01-01 19:49:15,CUST0009788,Legnica,PROD002748,Zdrowie,94.46,2,188.92
TXN0000442691,2023-01-01 19:49:22,CUST0017329,Poznan,PROD001837,Gry,93.79,5,468.95
TXN0000406435,2023-01-01 19:52:28,CUST0015896,Poznan,PROD001641,Uroda,68.87,3,206.61
TXN0000487174,2023-01-01 19:56:03,CUST0014536,Poznan,PROD002547,Elektronika,304.29,1,304.29
TXN0000428812,2023-01-01 19:56:16,CUST0003209,Katowice,PROD004332,Sport,140.09,1,140.09
TXN0000491753,2023-01-01 20:01:02,CUST0009981,Szczecin,PROD001970,Smartfony,438.39,1,438.39
TXN0000414819,2023-01-01 20:08:39,CUST0004236,Bialystok,PROD001394,Motoryzacja,255.96,2,511.92
TXN0000464158,2023-01-01 20:09:17,CUST0013722,Bialystok,PROD004115,Gry,117.33,6,703.98
TXN0000451850,2023-01-01 20:09:42,CUST0000777,Szczecin,PROD003993,Smartfony,440.58,1,440.58
TXN0000431628,2023-01-01 20:17:04,CUST0014094,Wroclaw,PROD002476,Moda_Meska,79.2,3,237.6
TXN0000405621,2023-01-01 20:34:08,CUST0016103,Radom,PROD003989,Uroda,65.21,4,260.84
TXN0000416774,2023-01-01 20:45:01,CUST0019121,Rybnik,PROD000379,Sport,110.04,2,220.08
TXN0000499526,2023-01-01 21:11:35,CUST0002342,Katowice,PROD000647,Dom_i_Ogrod,164.73,3,494.19
TXN0000405660,2023-01-01 21:18:05,CUST0014651,Koszalin,PROD002052,Sport,85.17,1,85.17
TXN0000439617,2023-01-01 21:28:39,CUST0014663,Gdansk,PROD004568,Zdrowie,30.98,3,92.94
TXN0000496290,2023-01-01 21:31:07,CUST0011117,Lodz,PROD000158,Komputery,381.13,2,762.26
TXN0000467736,2023-01-01 21:31:35,CUST0001893,Radom,PROD002246,Gry,111.31,3,333.93
TXN0000480092,2023-01-01 21:40:51,CUST0000802,Gdansk,PROD003418,Gry,127.76,1,127.76
TXN0000428950,2023-01-01 21:45:18,CUST0007189,Warszawa,PROD002056,Zwierzeta,82.3,3,246.9
TXN0000421586,2023-01-01 21:45:43,CUST0004944,Bielsko-Biala,PROD004797,Moda_Meska,169.56,2,339.12
TXN0000494180,2023-01-01 21:50:26,CUST0003098,Poznan,PROD001661,Gry,76.36,7,534.52
TXN0000425470,2023-01-01 21:53:37,CUST0015343,Krakow,PROD000214,AGD,189.03,2,378.06
TXN0000491386,2023-01-01 22:23:37,CUST0011545,Krakow,PROD004050,Elektronika,291.74,6,1750.44
TXN0000479277,2023-01-01 22:35:13,CUST0016667,Szczecin,PROD000046,Komputery,424.23,1,424.23
TXN0000474985,2023-01-01 22:40:39,CUST0016001,Krakow,PROD000210,Muzyka,33.35,1,33.35
TXN0000414332,2023-01-01 23:41:56,CUST0009965,Warszawa,PROD003998,Zdrowie,35.64,2,71.28
TXN0000443622,2023-01-02 00:20:01,CUST0014557,Krakow,PROD001173,Obuwie,115.03,3,345.09
TXN0000438135,2023-01-02 01:01:59,CUST0010552,Ruda Slaska,PROD002602,Moda_Damska,81.27,1,81.27
TXN0000415907,2023-01-02 01:10:07,CUST0007247,Grudziadz,PROD000819,Gry,74.14,2,148.28
TXN0000448327,2023-01-02 01:42:10,CUST0004636,Bydgoszcz,PROD004428,Moda_Meska,65.31,2,130.62
TXN0000438359,2023-01-02 02:45:27,CUST0006240,Krakow,PROD000921,Sport,186.96,3,560.88
TXN0000445852,2023-01-02 03:01:54,CUST0013782,Warszawa,PROD003469,Ksiazki,22.81,1,22.81
TXN0000444439,2023-01-02 04:17:54,CUST0008815,Wroclaw,PROD003731,Moda_Damska,70.01,1,70.01
TXN0000401618,2023-01-02 04:36:02,CUST0016508,Warszawa,PROD002644,Smartfony,418.64,7,2930.48
TXN0000492998,2023-01-02 06:18:48,CUST0008173,Krakow,PROD000221,Elektronika,329.76,1,329.76
TXN0000498175,2023-01-02 06:26:46,CUST0017679,Gdynia,PROD003592,Elektronika,395.16,1,395.16
TXN0000459425,2023-01-02 06:42:40,CUST0007669,Kielce,PROD000939,Sport,136.86,1,136.86
TXN0000450833,2023-01-02 06:47:58,CUST0016227,Gdansk,PROD004500,Sport,108.28,2,216.56
TXN0000405082,2023-01-02 06:51:58,CUST0008205,Krakow,PROD004923,Moda_Damska,48.09,4,192.36
TXN0000431310,2023-01-02 07:20:16,CUST0008711,Poznan,PROD003810,Smartfony,440.49,2,880.98
TXN0000474064,2023-01-02 07:51:38,CUST0006594,Tychy,PROD003658,Smartfony,418.83,3,1256.49
TXN0000444389,2023-01-02 07:55:09,CUST0015832,Krakow,PROD000400,Smartfony,451.35,1,451.35
TXN0000403959,2023-01-02 08:02:30,CUST0014120,Wroclaw,PROD002152,Artykuly_Spozywcze,39.98,1,39.98
TXN0000415025,2023-01-02 08:05:20,CUST0001318,Katowice,PROD002268,AGD,230.8,2,461.6
TXN0000416296,2023-01-02 08:07:21,CUST0008711,Krakow,PROD002356,Komputery,353.99,1,353.99
TXN0000436912,2023-01-02 08:09:55,CUST0008728,Lodz,PROD000047,Artykuly_Spozywcze,18.66,2,37.32
TXN0000482894,2023-01-02 08:17:57,CUST0012969,Poznan,PROD004401,Muzyka,43.63,1,43.63
TXN0000454154,2023-01-02 08:19:33,CUST0011461,Bielsko-Biala,PROD003670,Uroda,131.46,5,657.3
TXN0000457700,2023-01-02 08:38:36,CUST0012463,Wroclaw,PROD003471,Elektronika,237.12,1,237.12
TXN0000452749,2023-01-02 08:54:42,CUST0001184,Warszawa,PROD000050,Smartfony,405.95,3,1217.85
TXN0000477468,2023-01-02 09:00:29,CUST0002105,Poznan,PROD002208,Sport,113.7,3,341.1
TXN0000460455,2023-01-02 09:49:43,CUST0001660,Katowice,PROD002182,Obuwie,129.64,2,259.28
TXN0000485669,2023-01-02 09:57:20,CUST0004923,Radom,PROD002285,Ksiazki,20.2,2,40.4
TXN0000400165,2023-01-02 10:09:39,CUST0006315,Krakow,PROD004392,Moda_Damska,61.38,1,61.38
TXN0000470876,2023-01-02 10:09:52,CUST0007639,Krakow,PROD002825,Dom_i_Ogrod,223.68,4,894.72
TXN0000458128,2023-01-02 10:30:13,CUST0009033,Gdynia,PROD002861,Muzyka,38.94,2,77.88
TXN0000439090,2023-01-02 10:30:33,CUST0018088,Szczecin,PROD000269,Elektronika,314.7,4,1258.8
TXN0000440985,2023-01-02 10:31:02,CUST0012890,Ostrow Wielkopolski,PROD003714,Elektronika,245.85,3,737.55
TXN0000485699,2023-01-02 10:38:25,CUST0014046,Lodz,PROD002971,Zabawki,60.8,2,121.6
TXN0000442569,2023-01-02 10:40:24,CUST0018087,Gdansk,PROD000118,Elektronika,253.09,1,253.09
TXN0000417698,2023-01-02 10:49:43,CUST0004973,Warszawa,PROD004710,Sport,64.68,1,64.68
TXN0000410613,2023-01-02 10:53:03,CUST0002136,Warszawa,PROD000743,Smartfony,424.66,3,1273.98
TXN0000478520,2023-01-02 10:58:20,CUST0000770,Warszawa,PROD003216,Moda_Damska,56.51,8,452.08
TXN0000434450,2023-01-02 11:00:35,CUST0013149,Radom,PROD002070,Uroda,95.43,4,381.72
TXN0000431731,2023-01-02 11:07:42,CUST0017692,Wroclaw,PROD000619,Ksiazki,28.86,4,115.44
TXN0000455956,2023-01-02 11:31:09,CUST0019846,Legnica,PROD000201,Elektronika,274.04,1,274.04
TXN0000471805,2023-01-02 11:41:48,CUST0012160,Tarnow,PROD000562,Filmy,29.77,2,59.54
TXN0000420413,2023-01-02 11:45:32,CUST0017196,Zabrze,PROD004706,Smartfony,471.2,1,471.2
TXN0000426447,2023-01-02 11:49:24,CUST0005894,Czestochowa,PROD003628,Moda_Meska,66.79,2,133.58
TXN0000456801,2023-01-02 11:59:39,CUST0016204,Tychy,PROD004058,Gry,89.68,1,89.68
TXN0000428688,2023-01-02 12:00:01,CUST0018438,Gdynia,PROD001676,Obuwie,137.0,7,959.0
TXN0000422005,2023-01-02 12:02:43,CUST0002832,Poznan,PROD001194,AGD,270.61,2,541.22
TXN0000440836,2023-01-02 12:18:10,CUST0008194,Lodz,PROD002730,Moda_Meska,131.13,1,131.13
TXN0000448355,2023-01-02 12:23:59,CUST0011862,Warszawa,PROD004094,Zwierzeta,38.08,2,76.16
TXN0000462578,2023-01-02 12:25:55,CUST0012187,Piotrkow Trybunalski,PROD000323,Smartfony,404.8,4,1619.2
TXN0000489549,2023-01-02 12:43:00,CUST0002754,Lodz,PROD001292,Obuwie,101.05,4,404.2
TXN0000403520,2023-01-02 12:53:47,CUST0009841,Poznan,PROD004668,Muzyka,26.75,1,26.75
TXN0000422373,2023-01-02 12:54:41,CUST0001330,Gdansk,PROD002435,Elektronika,248.42,2,496.84
TXN0000470476,2023-01-02 12:57:20,CUST0009497,Lodz,PROD002972,Elektronika,257.56,3,772.68
TXN0000424828,2023-01-02 13:10:37,CUST0007701,Warszawa,PROD002535,Smartfony,437.05,2,874.1
TXN0000463105,2023-01-02 13:15:16,CUST0002598,Elblag,PROD001806,Ksiazki,17.2,3,51.6
TXN0000458165,2023-01-02 13:18:03,CUST0014058,Chorzow,PROD002683,Zwierzeta,59.61,1,59.61
TXN0000452826,2023-01-02 13:22:37,CUST0007606,Zielona Gora,PROD003642,Zabawki,96.93,3,290.79
TXN0000409066,2023-01-02 13:27:33,CUST0005460,Poznan,PROD001660,Ksiazki,26.87,2,53.74
TXN0000410127,2023-01-02 13:33:22,CUST0017584,Szczecin,PROD002550,Komputery,331.14,5,1655.7
TXN0000406134,2023-01-02 13:34:43,CUST0016059,Warszawa,PROD002336,AGD,238.92,1,238.92
TXN0000437565,2023-01-02 13:49:17,CUST0004928,Kalisz,PROD002046,Smartfony,454.58,1,454.58
TXN0000482411,2023-01-02 13:53:44,CUST0007978,Warszawa,PROD002017,Elektronika,281.33,1,281.33
TXN0000433053,2023-01-02 14:15:20,CUST0001617,Szczecin,PROD004508,Ksiazki,37.51,2,75.02
TXN0000444564,2023-01-02 14:21:22,CUST0011030,Warszawa,PROD000325,Elektronika,220.24,1,220.24
TXN0000453280,2023-01-02 14:26:23,CUST0009507,Slupsk,PROD002747,Gry,113.63,1,113.63
TXN0000493188,2023-01-02 14:41:18,CUST0007557,Poznan,PROD000480,Zwierzeta,37.06,1,37.06
TXN0000424479,2023-01-02 15:00:52,CUST0018026,Wroclaw,PROD000061,Zabawki,25.11,1,25.11
TXN0000463064,2023-01-02 15:16:33,CUST0019230,Poznan,PROD001443,Zdrowie,43.63,3,130.89
TXN0000430452,2023-01-02 15:25:34,CUST0003035,Katowice,PROD000770,Zabawki,73.52,2,147.04
TXN0000488693,2023-01-02 15:32:47,CUST0016840,Bialystok,PROD004259,Smartfony,466.75,1,466.75
TXN0000417298,2023-01-02 15:33:58,CUST0006377,Wroclaw,PROD000327,Ksiazki,27.47,2,54.94
TXN0000450185,2023-01-02 15:34:53,CUST0008268,Wroclaw,PROD003120,AGD,285.3,1,285.3
TXN0000486957,2023-01-02 15:39:13,CUST0015901,Gliwice,PROD000792,Sport,191.39,2,382.78
TXN0000492108,2023-01-02 15:46:37,CUST0019192,Poznan,PROD003041,Zwierzeta,37.54,6,225.24
TXN0000416529,2023-01-02 15:53:46,CUST0007356,Krakow,PROD001247,Moda_Meska,72.48,3,217.44
TXN0000476583,2023-01-02 16:06:52,CUST0012505,Legnica,PROD000763,Uroda,104.67,2,209.34
TXN0000401743,2023-01-02 16:22:46,CUST0018490,Opole,PROD001983,Uroda,84.09,1,84.09
TXN0000481244,2023-01-02 16:23:29,CUST0013676,Koszalin,PROD001229,Elektronika,278.05,4,1112.2
TXN0000490485,2023-01-02 16:23:48,CUST0015187,Lodz,PROD002602,Smartfony,438.45,1,438.45
TXN0000496416,2023-01-02 16:30:51,CUST0012916,Wroclaw,PROD001735,Motoryzacja,128.72,1,128.72
TXN0000403954,2023-01-02 16:34:36,CUST0010003,Ruda Slaska,PROD004829,Gry,152.08,1,152.08
TXN0000401247,2023-01-02 16:39:12,CUST0001671,Szczecin,PROD002688,Elektronika,224.8,3,674.4
TXN0000425036,2023-01-02 16:42:48,CUST0007394,Koszalin,PROD002753,Sport,146.93,6,881.58
TXN0000496036,2023-01-02 16:52:32,CUST0014976,Zabrze,PROD000015,Dom_i_Ogrod,105.27,1,105.27
TXN0000411913,2023-01-02 16:56:16,CUST0018267,Lubin,PROD002829,Motoryzacja,96.53,10,965.3
TXN0000476227,2023-01-02 16:57:10,CUST0019974,Poznan,PROD000485,Zabawki,99.11,5,495.55
TXN0000431859,2023-01-02 17:03:04,CUST0011197,Tarnow,PROD000730,Moda_Damska,113.09,1,113.09
TXN0000495834,2023-01-02 17:03:04,CUST0001273,Krakow,PROD000397,Moda_Damska,92.66,2,185.32
TXN0000449040,2023-01-02 17:09:06,CUST0015604,Krakow,PROD003766,Sport,122.21,1,122.21
TXN0000414474,2023-01-02 17:13:52,CUST0010907,Plock,PROD004256,RTV,236.66,2,473.32
TXN0000445325,2023-01-02 17:19:09,CUST0004507,Warszawa,PROD003424,Elektronika,294.22,1,294.22
TXN0000484471,2023-01-02 17:21:35,CUST0009816,Bydgoszcz,PROD000960,Elektronika,292.94,6,1757.64
TXN0000490074,2023-01-02 17:23:11,CUST0002080,Ruda Slaska,PROD004329,Moda_Meska,73.95,2,147.9
TXN0000469597,2023-01-02 17:23:14,CUST0008875,Poznan,PROD004063,Komputery,371.57,1,371.57
