transaction_id,timestamp,customer_id,city,product_id,category,price,quantity,total_amount
TXN0000083862,2023-01-01 20:19:28,CUST0017964,Jelenia Gora,PROD000632,AGD,190.06,3,570.18
TXN0000009681,2023-01-01 20:19:30,CUST0005769,Jelenia Gora,PROD003013,Moda_Meska,76.72,1,76.72
TXN0000013931,2023-01-01 20:22:52,CUST0016748,Rybnik,PROD002620,Smartfony,418.0,3,1254.0
TXN0000020251,2023-01-01 20:57:26,CUST0010049,Wroclaw,PROD001813,Elektronika,288.56,2,577.12
TXN0000014120,2023-01-01 20:59:04,CUST0007705,Ruda Slaska,PROD001657,Gry,174.84,4,699.36
TXN0000026743,2023-01-01 21:34:47,CUST0008361,Szczecin,PROD003025,Komputery,344.23,2,688.46
TXN0000042341,2023-01-01 21:57:24,CUST0014475,Warszawa,PROD004237,Dom_i_Ogrod,126.97,1,126.97
TXN0000067942,2023-01-01 22:05:53,CUST0010078,Warszawa,PROD003481,Komputery,370.65,3,1111.95
TXN0000066643,2023-01-01 22:13:11,CUST0004620,Tarnow,PROD003420,Komputery,320.28,1,320.28
TXN0000062004,2023-01-01 22:14:50,CUST0009896,Lodz,PROD000968,Artykuly_Spozywcze,48.41,2,96.82
TXN0000028289,2023-01-01 22:37:35,CUST0001197,Szczecin,PROD001852,Obuwie,149.62,2,299.24
TXN0000097264,2023-01-01 23:35:27,CUST0003158,Dabrowa Gornicza,PROD003645,Dom_i_Ogrod,36.88,5,184.4
TXN0000006184,2023-01-01 23:38:41,CUST0007764,Lublin,PROD002927,Dom_i_Ogrod,88.5,1,88.5
TXN0000041262,2023-01-01 23:44:06,CUST0009832,Katowice,PROD002031,Sport,88.2,2,176.4
TXN0000023029,2023-01-02 01:11:35,CUST0015255,Warszawa,PROD003241,Obuwie,197.66,2,395.32
TXN0000051359,2023-01-02 01:46:42,CUST0019437,Poznan,PROD001831,Motoryzacja,190.55,2,381.1
TXN0000008506,2023-01-02 02:39:33,CUST0017971,Lodz,PROD002308,Elektronika,288.04,1,288.04
TXN0000028088,2023-01-02 05:04:09,CUST0019119,Wroclaw,PROD002985,Ksiazki,21.97,5,109.85
TXN0000059173,2023-01-02 05:12:18,CUST0012417,Warszawa,PROD001242,Uroda,52.07,2,104.14
TXN0000090031,2023-01-02 06:00:41,CUST0007076,Poznan,PROD004492,Uroda,46.3,3,138.9
TXN0000028638,2023-01-02 06:50:52,CUST0007288,Warszawa,PROD002586,Obuwie,103.45,3,310.35
TXN0000082611,2023-01-02 06:53:02,CUST0005009,Szczecin,PROD001027,Zabawki,92.34,4,369.36
TXN0000027464,2023-01-02 06:53:43,CUST0014430,Poznan,PROD003703,Uroda,84.75,1,84.75
TXN0000061918,2023-01-02 07:09:18,CUST0008287,Gliwice,PROD003927,Dom_i_Ogrod,111.35,1,111.35
TXN0000039489,2023-01-02 07:14:21,CUST0018428,Szczecin,PROD002092,Gry,145.31,7,1017.17
TXN0000019326,2023-01-02 07:25:07,CUST0009252,Warszawa,PROD002763,Elektronika,243.71,1,243.71
TXN0000056238,2023-01-02 07:40:55,CUST0012101,Wroclaw,PROD001772,AGD,284.98,3,854.94
TXN0000096680,2023-01-02 07:45:43,CUST0013929,Krakow,PROD000227,Moda_Damska,71.11,3,213.33
TXN0000078663,2023-01-02 08:08:43,CUST0010537,Bielsko-Biala,PROD000463,Motoryzacja,65.2,2,130.4
TXN0000001913,2023-01-02 08:13:10,CUST0000950,Tarnow,PROD002435,Ksiazki,22.16,3,66.48
TXN0000062999,2023-01-02 08:31:06,CUST0018255,Olsztyn,PROD003731,Gry,101.66,1,101.66
TXN0000078442,2023-01-02 08:34:24,CUST0003679,Szczecin,PROD001721,Smartfony,438.07,2,876.14
TXN0000046211,2023-01-02 08:39:53,CUST0007927,Poznan,PROD001268,Gry,123.8,7,866.6
TXN0000069625,2023-01-02 08:46:35,CUST0014465,Bialystok,PROD004157,Obuwie,142.63,1,142.63
TXN0000018537,2023-01-02 08:55:48,CUST0002001,Gdynia,PROD004017,Moda_Meska,169.76,1,169.76
TXN0000043755,2023-01-02 09:08:13,CUST0016932,Krakow,PROD004444,RTV,221.03,1,221.03
TXN0000000268,2023-01-02 09:12:44,CUST0000862,Bielsko-Biala,PROD001388,Dom_i_Ogrod,77.37,5,386.85
TXN0000074796,2023-01-02 09:12:54,CUST0016200,Lodz,PROD002210,Moda_Damska,66.17,2,132.34
TXN0000023031,2023-01-02 09:15:15,CUST0009734,Warszawa,PROD000075,Artykuly_Spozywcze,31.11,1,31.11
TXN0000068054,2023-01-02 09:48:10,CUST0005044,Lodz,PROD004665,Gry,86.17,6,517.02
TXN0000010277,2023-01-02 09:58:17,CUST0003556,Warszawa,PROD000397,Ksiazki,43.42,1,43.42
TXN0000062943,2023-01-02 10:07:14,CUST0002484,Bialystok,PROD003407,Smartfony,464.78,3,1394.34
TXN0000030136,2023-01-02 10:19:34,CUST0012549,Krakow,PROD000270,Obuwie,161.43,2,322.86
TXN0000018377,2023-01-02 10:20:13,CUST0006221,Wloclawek,PROD000389,Moda_Meska,165.37,4,661.48
TXN0000047454,2023-01-02 10:49:49,CUST0001025,Warszawa,PROD000855,Motoryzacja,111.75,3,335.25
TXN0000083220,2023-01-02 10:54:17,CUST0017970,Katowice,PROD002320,Zabawki,75.92,1,75.92
TXN0000043006,2023-01-02 11:30:28,CUST0011119,Bialystok,PROD000232,Moda_Damska,76.01,3,228.03
TXN0000079080,2023-01-02 11:31:39,CUST0007838,Ostrow Wielkopolski,PROD004694,Artykuly_Spozywcze,25.01,3,75.03
TXN0000062175,2023-01-02 11:37:19,CUST0004329,Torun,PROD004537,Obuwie,97.1,4,388.4
TXN0000033393,2023-01-02 11:39:12,CUST0003474,Tychy,PROD001597,Dom_i_Ogrod,61.52,3,184.56
TXN0000094651,2023-01-02 11:40:53,CUST0008413,Katowice,PROD003331,Filmy,35.51,4,142.04
TXN0000074269,2023-01-02 11:47:35,CUST0010324,Kalisz,PROD002273,RTV,247.9,4,991.6
TXN0000037794,2023-01-02 11:50:48,CUST0013206,Radom,PROD004698,Uroda,82.04,1,82.04
TXN0000066946,2023-01-02 12:00:52,CUST0009459,Katowice,PROD000219,Sport,171.08,1,171.08
TXN0000079172,2023-01-02 12:10:06,CUST0015222,Krakow,PROD000157,Muzyka,34.51,1,34.51
TXN0000068157,2023-01-02 12:12:53,CUST0012144,Grudziadz,PROD001595,Elektronika,289.35,4,1157.4
TXN0000080799,2023-01-02 12:15:04,CUST0008754,Lodz,PROD002004,Elektronika,239.28,3,717.84
TXN0000036387,2023-01-02 12:34:58,CUST0001118,Lodz,PROD000997,Zwierzeta,43.02,1,43.02
TXN0000085961,2023-01-02 12:42:10,CUST0003358,Wloclawek,PROD003801,Elektronika,380.63,1,380.63
TXN0000095541,2023-01-02 12:59:33,CUST0015124,Jelenia Gora,PROD001191,Sport,120.43,5,602.15
TXN0000087314,2023-01-02 12:59:54,CUST0009974,Gdansk,PROD002181,Obuwie,74.27,3,222.81
TXN0000088143,2023-01-02 13:03:23,CUST0006238,Wroclaw,PROD002138,Komputery,319.92,1,319.92
TXN0000061514,2023-01-02 13:03:31,CUST0000811,Warszawa,PROD004586,Gry,143.24,3,429.72
TXN0000010362,2023-01-02 13:04:45,CUST0003804,Bielsko-Biala,PROD003166,Obuwie,141.7,2,283.4
TXN0000076221,2023-01-02 13:25:17,CUST0011368,Warszawa,PROD003288,Smartfony,431.52,2,863.04
TXN0000077300,2023-01-02 13:27:29,CUST0006655,Wroclaw,PROD001318,Smartfony,415.04,2,830.08
TXN0000082123,2023-01-02 13:30:13,CUST0005276,Sosnowiec,PROD004050,Komputery,404.22,1,404.22
TXN0000095250,2023-01-02 13:48:29,CUST0017156,Warszawa,PROD001668,Komputery,325.15,1,325.15
TXN0000063771,2023-01-02 13:49:13,CUST0011186,Warszawa,PROD004657,Moda_Meska,93.53,1,93.53
TXN0000089451,2023-01-02 14:23:02,CUST0014350,Lodz,PROD004539,RTV,263.21,4,1052.84
TXN0000020531,2023-01-02 14:35:15,CUST0012659,Warszawa,PROD004880,Sport,144.74,3,434.22
TXN0000070198,2023-01-02 14:39:17,CUST0014030,Lodz,PROD001609,Sport,139.41,3,418.23
TXN0000047616,2023-01-02 14:53:54,CUST0018345,Lublin,PROD004164,Ksiazki,14.18,3,42.54
TXN0000090132,2023-01-02 14:57:35,CUST0001644,Nowy Sacz,PROD001186,Smartfony,412.03,1,412.03
TXN0000057049,2023-01-02 15:03:10,CUST0005926,Poznan,PROD001801,Smartfony,409.1,4,1636.4
TXN0000078145,2023-01-02 15:16:47,CUST0003256,Rybnik,PROD001166,Komputery,350.24,1,350.24
TXN0000071727,2023-01-02 15:20:24,CUST0009787,Zabrze,PROD002079,Smartfony,417.3,9,3755.7
TXN0000059825,2023-01-02 15:27:12,CUST0013246,Lodz,PROD004300,RTV,248.48,2,496.96
TXN0000094499,2023-01-02 15:32:20,CUST0009862,Warszawa,PROD000273,Filmy,38.68,2,77.36
TXN0000081037,2023-01-02 15:33:13,CUST0012596,Warszawa,PROD002874,Moda_Damska,123.62,1,123.62
TXN0000074205,2023-01-02 15:47:34,CUST0018669,Wroclaw,PROD004683,Dom_i_Ogrod,199.78,1,199.78
TXN0000085137,2023-01-02 15:55:18,CUST0017564,Lodz,PROD002492,Moda_Meska,71.69,1,71.69
TXN0000083034,2023-01-02 15:56:34,CUST0013707,Warszawa,PROD004192,Smartfony,462.84,2,925.68
TXN0000075586,2023-01-02 16:00:08,CUST0014333,Rzeszow,PROD002138,Filmy,63.85,1,63.85
TXN0000036776,2023-01-02 16:03:30,CUST0007363,Poznan,PROD002944,AGD,319.77,3,959.31
TXN0000008046,2023-01-02 16:04:55,CUST0019260,Grudziadz,PROD001344,Moda_Meska,68.45,1,68.45
TXN0000025294,2023-01-02 16:05:02,CUST0012025,Warszawa,PROD002165,Ksiazki,29.5,1,29.5
TXN0000030734,2023-01-02 16:15:36,CUST0004419,Krakow,PROD003072,Zwierzeta,67.03,1,67.03
TXN0000099752,2023-01-02 16:16:05,CUST0013462,Lubin,PROD004483,Moda_Damska,66.5,2,133.0
TXN0000006814,2023-01-02 16:20:05,CUST0000440,Krakow,PROD002468,Moda_Meska,87.02,1,87.02
TXN0000074341,2023-01-02 16:20:48,CUST0013280,Elblag,PROD001085,Elektronika,258.39,1,258.39
TXN0000005137,2023-01-02 16:38:04,CUST0007676,Bydgoszcz,PROD000546,Sport,106.8,6,640.8
TXN0000080667,2023-01-02 16:43:11,CUST0012027,Kalisz,PROD003554,Smartfony,409.25,2,818.5
TXN0000024570,2023-01-02 16:52:59,CUST0002127,Wroclaw,PROD004002,Komputery,373.22,2,746.44
TXN0000098163,2023-01-02 16:55:55,CUST0010786,Gdansk,PROD002075,Ksiazki,28.61,2,57.22
TXN0000008102,2023-01-02 17:01:16,CUST0005177,Warszawa,PROD000326,Moda_Meska,177.85,4,711.4
TXN0000013547,2023-01-02 17:01:45,CUST0000107,Bialystok,PROD002852,Elektronika,228.08,2,456.16
TXN0000040147,2023-01-02 17:12:03,CUST0005739,Ruda Slaska,PROD004142,Motoryzacja,125.99,7,881.93
TXN0000016343,2023-01-02 17:15:32,CUST0009014,Zielona Gora,PROD004941,Uroda,59.07,1,59.07
TXN0000057836,2023-01-02 17:18:16,CUST0003117,Slupsk,PROD000144,Filmy,33.2,1,33.2
TXN0000081432,2023-01-02 17:18:37,CUST0004683,Wroclaw,PROD004409,Komputery,398.12,4,1592.48
TXN0000094993,2023-01-02 17:31:01,CUST0011003,Gdansk,PROD004787,Komputery,375.24,6,2251.44
TXN0000000068,2023-01-02 17:50:12,CUST0010660,Warszawa,PROD004242,Dom_i_Ogrod,60.17,2,120.34
TXN0000054208,2023-01-02 17:50:41,CUST0015244,Wroclaw,PROD004523,Komputery,323.85,1,323.85
TXN0000077136,2023-01-02 18:14:14,CUST0001660,Bialystok,PROD002700,Zdrowie,38.81,1,38.81
TXN0000051314,2023-01-02 18:37:39,CUST0015152,Warszawa,PROD002758,Moda_Damska,54.93,1,54.93
TXN0000002133,2023-01-02 18:38:58,CUST0003782,Radom,PROD002403,Zwierzeta,38.23,1,38.23
TXN0000081827,2023-01-02 18:47:32,CUST0018129,Krakow,PROD002804,Gry,87.87,2,175.74
TXN0000022983,2023-01-02 18:48:01,CUST0019554,Gorzow Wielkopolski,PROD003709,Moda_Damska,100.46,1,100.46
TXN0000018565,2023-01-02 18:55:40,CUST0010308,Zabrze,PROD003931,Smartfony,443.97,4,1775.88
TXN0000048406,2023-01-02 18:57:58,CUST0018907,Wroclaw,PROD001398,RTV,317.04,5,1585.2
TXN0000014526,2023-01-02 19:05:34,CUST0008018,Warszawa,PROD000880,Filmy,38.95,1,38.95
TXN0000072175,2023-01-02 19:16:32,CUST0004283,Gdansk,PROD002865,AGD,309.83,2,619.66
TXN0000051391,2023-01-02 19:17:00,CUST0018000,Krakow,PROD000576,Ksiazki,38.95,3,116.85
TXN0000010464,2023-01-02 19:19:18,CUST0001816,Gdynia,PROD001082,RTV,231.15,6,1386.9
TXN0000078191,2023-01-02 19:21:27,CUST0018901,Wroclaw,PROD004557,Obuwie,116.8,6,700.8
TXN0000025924,2023-01-02 19:21:40,CUST0000386,Krakow,PROD001318,Gry,94.32,2,188.64
TXN0000054010,2023-01-02 19:22:23,CUST0003656,Katowice,PROD002454,Smartfony,403.1,1,403.1
TXN0000081200,2023-01-02 19:32:58,CUST0008557,Lodz,PROD000216,Moda_Damska,123.74,2,247.48
TXN0000098141,2023-01-02 19:35:44,CUST0013665,Elblag,PROD001718,Filmy,30.77,2,61.54
TXN0000068950,2023-01-02 19:47:00,CUST0011475,Warszawa,PROD002993,Dom_i_Ogrod,111.69,3,335.07
TXN0000082577,2023-01-02 19:49:11,CUST0000745,Nowy Sacz,PROD003381,Ksiazki,36.97,3,110.91
TXN0000071793,2023-01-02 19:55:27,CUST0006978,Torun,PROD004685,Smartfony,429.52,4,1718.08
TXN0000038090,2023-01-02 19:57:30,CUST0014731,Gdansk,PROD000227,Ksiazki,37.71,1,37.71
TXN0000001799,2023-01-02 19:57:41,CUST0011847,Poznan,PROD000780,Sport,273.6,3,820.8
TXN0000000212,2023-01-02 19:59:00,CUST0009383,Lodz,PROD003087,Smartfony,471.37,2,942.74
TXN0000073613,2023-01-02 20:02:12,CUST0010971,Bielsko-Biala,PROD002597,Moda_Damska,39.1,2,78.2
TXN0000090481,2023-01-02 20:02:44,CUST0008652,Katowice,PROD000076,Zabawki,77.07,1,77.07
TXN0000040974,2023-01-02 20:14:19,CUST0012511,Poznan,PROD004354,Elektronika,294.18,4,1176.72
TXN0000056990,2023-01-02 20:16:38,CUST0003359,Olsztyn,PROD000410,Ksiazki,21.0,1,21.0
TXN0000007148,2023-01-02 20:28:31,CUST0002308,Lodz,PROD001996,Gry,142.77,2,285.54
TXN0000073958,2023-01-02 20:38:32,CUST0009733,Gdansk,PROD003235,Artykuly_Spozywcze,51.47,1,51.47
TXN0000079290,2023-01-02 20:40:41,CUST0018859,Gliwice,PROD000181,AGD,223.23,1,223.23
TXN0000056552,2023-01-02 20:50:13,CUST0013189,Krakow,PROD002412,Zabawki,34.21,4,136.84
